filename,width,height,class,xmin,ymin,xmax,ymax
Photo_6554165_DJI_565_jpg_8804251_0_20211139832_photo_original.jpg,3000,4000,PalletCaja,600,80,707,136
2021-01-13_12_15_16-5219511-DJI_0724.jpg,3000,4000,Poste,599,446,682,511
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,2015,2210,2053,2249
Photo_1080624049_DJI_945_jpg_8362246_0_2021113113910_photo_original.jpg,3000,4000,Animal,439,1440,496,1480
2020-10-19_13-55-23_GPS.jpg,4000,6000,Vehiculo,4671,118,4739,196
2020-10-19_14-03-08_GPS.jpg,4000,6000,Vehiculo,4585,2447,4619,2493
2020-08-21_10_23_14-3522655-DJI_0086.jpg,2250,4000,Escombro,4,279,140,471
Photo_6554444_DJI_844_jpg_7821867_0_2021113163736_photo_original.jpg,3000,4000,PalletCaja,2439,2612,2464,2639
2020-10-26_12-20-13_GPS.jpg,4000,6000,Vehiculo,1610,3014,1652,3060
2020-10-26_12-13-20_GPS.jpg,4000,6000,Vehiculo,2199,849,2261,897
2020-10-26_12-21-16_GPS.jpg,4000,6000,Vehiculo,3629,1627,3669,1677
org_49e5a31781bcfa73_1610537350000.jpg,3078,5472,Vehiculo,4082,2908,4250,3000
2020-10-26_12-23-57_GPS.jpg,4000,6000,Vehiculo,3339,2612,3387,2652
Photo_6554149_DJI_549_jpg_8099096_0_20211139418_photo_original.jpg,3000,4000,Basural,1073,2634,1198,2794
2020-10-19_13-29-33_GPS.jpg,4000,6000,Poste,3412,1450,3445,1473
2020-10-19_13-03-23_GPS.jpg,4000,6000,Vehiculo,2567,1665,2601,1706
2020-10-19_13-52-10_GPS.jpg,4000,6000,Poste,5710,2199,5764,2222
2020-10-26_12-58-11_GPS.jpg,4000,6000,Vehiculo,5760,1233,5814,1277
2020-10-19_13-29-19_GPS.jpg,4000,6000,Vehiculo,5546,694,5571,728
2020-10-19_13-53-51_GPS.jpg,4000,6000,Estructura,5164,2901,5294,3086
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,37,2812,68,2847
2020-08-21_11_49_32-5124062-DJI_0754.jpg,3000,4000,Escombro,778,1434,911,1526
2020-10-19_13-40-32_GPS.jpg,4000,6000,Vehiculo,3448,1545,3478,1597
2020-10-26_12-55-40_GPS.jpg,4000,6000,Vehiculo,3503,3864,3549,3912
2020-10-19_13-53-51_GPS.jpg,4000,6000,Vehiculo,706,2286,788,2328
2020-10-26_12-11-16_GPS.jpg,4000,6000,Vehiculo,768,3917,864,3991
Photo_6554146_DJI_546_jpg_8435911_0_20211139356_photo_original.jpg,3000,4000,Tuberia,1266,492,1283,565
org_5f1a53648a07d340_1610539104000.jpg,3078,5472,Persona,4939,2660,4988,2724
2021-01-13_11_13_40-4996572-DJI_0017.jpg,3000,4000,Poste,1149,1329,1231,1396
2020-10-19_13-53-51_GPS.jpg,4000,6000,Vehiculo,4622,674,4708,722
DJI_0683.JPG,3000,4000,Animal,3952,2764,3992,2806
2020-08-21_11_49_34-5187743-DJI_0755.jpg,3000,4000,Escombro,575,1277,648,1346
2020-10-26_12-17-22_GPS.jpg,4000,6000,Vehiculo,2486,722,2558,810
2020-10-19_12-55-58_GPS.jpg,4000,6000,Estructura,5836,3526,5942,3626
2020-10-26_12-11-16_GPS.jpg,4000,6000,Vehiculo,288,856,374,956
2020-10-19_14-31-33_GPS.jpg,4000,6000,Vehiculo,4286,3275,4324,3319
2020-08-21_10_22_56-3537215-DJI_0084.jpg,2250,4000,Escombro,3536,328,3660,514
2020-10-19_13-57-08_GPS.jpg,4000,6000,Vehiculo,206,255,270,339
2020-10-19_12-56-36_GPS.jpg,4000,6000,Cilindro,1328,2794,1355,2818
Photo_6554204_DJI_604_jpg_8304669_0_20211139134_photo_original.jpg,3000,4000,Piscina,278,1096,433,1363
2020-10-26_12-13-23_GPS.jpg,4000,6000,Vehiculo,3805,1083,3863,1181
2020-08-19_13_32_18-5049000-DJI_0564.jpg,3000,4000,Escombro,2978,162,3090,228
2020-10-26_12-58-15_GPS.jpg,4000,6000,Vehiculo,2750,3973,2796,3989
2020-10-19_12-54-59_GPS.jpg,4000,6000,Camion,4297,2594,4321,2616
2020-08-20_11_58_34-5152213-DJI_0608.jpg,3000,4000,Persona,2442,647,2467,673
Photo_6554524_DJI_924_jpg_8720970_0_202111317432_photo_original.jpg,3000,4000,PalletCaja,1007,2166,1047,2212
2020-10-26_11-28-49_GPS.jpg,4000,6000,Camion,2323,1242,2361,1296
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,1913,1258,1949,1291
2020-10-26_12-58-11_GPS.jpg,4000,6000,Vehiculo,4111,152,4159,196
org_0cbf2c4fe0e1ad93_1610537252000.jpg,3078,5472,Poste,2411,2551,2491,2669
Photo_1080623809_DJI_705_jpg_7689175_0_202111395214_photo_original.jpg,3000,4000,Troncos,3747,2788,3795,2874
2020-10-26_11-25-20_GPS.jpg,4000,6000,Vehiculo,5381,1718,5423,1754
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,2090,612,2131,647
2020-10-26_11-25-26_GPS.jpg,4000,6000,Vehiculo,5948,1351,5984,1395
2020-10-26_11-16-08_GPS.jpg,4000,6000,Vehiculo,5175,3877,5213,3915
2020-10-26_12-13-23_GPS.jpg,4000,6000,Camion,2371,2203,2573,2607
2020-10-19_12-54-52_GPS.jpg,4000,6000,Vehiculo,5203,946,5217,971
2020-10-19_13-57-02_GPS.jpg,4000,6000,Vehiculo,5590,2316,5676,2370
2020-10-26_12-21-21_GPS.jpg,4000,6000,Vehiculo,3985,2130,4013,2180
2020-10-19_13-49-42_GPS.jpg,4000,6000,Vehiculo,409,2316,448,2385
2020-10-26_12-17-35_GPS.jpg,4000,6000,Vehiculo,4667,3063,4719,3135
2021-01-13_11_09_42-4798408-DJI_0859.jpg,3000,4000,Poste,1946,2570,2028,2699
2020-10-26_12-11-18_GPS.jpg,4000,6000,Vehiculo,514,3593,594,3691
2020-10-19_13-37-17_GPS.jpg,4000,6000,Poste,1367,1994,1390,2010
2020-10-26_11-31-02_GPS.jpg,4000,6000,Vehiculo,5900,3684,5946,3730
org_dc6951245304d2c0_1610541000000.jpg,3078,5472,Pickup,3369,1673,3556,1758
2020-10-19_12-56-04_GPS.jpg,4000,6000,Pickup,4360,944,4394,959
2021-01-13_09_36_22-5086679-DJI_0034.jpg,3000,4000,Troncos,3678,2777,3750,2880
2020-10-19_13-53-54_GPS.jpg,4000,6000,Estructura,4073,3711,4222,3876
2020-10-26_12-16-15_GPS.jpg,4000,6000,Vehiculo,3763,1562,3891,1622
2020-10-19_13-30-20_GPS.jpg,4000,6000,Poste,2777,1559,2800,1571
2020-10-26_12-17-32_GPS.jpg,4000,6000,Camion,530,2169,652,2371
Photo_6554266_DJI_666_jpg_8053026_0_2021113115110_photo_original.jpg,3000,4000,Escombro,988,159,1188,280
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,1611,2040,1648,2075
Photo_1080623782_DJI_678_jpg_8171921_0_20211139226_photo_original.jpg,3000,4000,Vehiculo,1030,1747,1100,1857
2020-10-26_12-17-43_GPS.jpg,4000,6000,Vehiculo,2136,909,2214,1013
org_23aad7bb4cfa95ae_1610539170000.jpg,3078,5472,Camion,2967,2210,3074,2378
2020-10-19_13-53-54_GPS.jpg,4000,6000,Vehiculo,4551,1744,4601,1811
Photo_6554399_DJI_799_jpg_5565223_0_202111316228_photo_original.jpg,3000,4000,PalletCaja,686,221,726,262
org_c011b8ea685a78fd_1610539264000.jpg,3078,5472,Basural,5097,1303,5249,1436
DJI_0634.JPG,3000,4000,Juegos,3472,1676,3566,1756
org_3d2ea024db885cc1_1610540950000.jpg,3078,5472,Persona,675,1990,706,2020
2020-10-19_13-57-02_GPS.jpg,4000,6000,Vehiculo,1806,2410,1850,2480
2020-10-26_12-17-43_GPS.jpg,4000,6000,Vehiculo,787,1121,861,1201
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,2204,2163,2241,2199
Photo_6554397_DJI_797_jpg_7160078_0_202111316214_photo_original.jpg,3000,4000,PalletCaja,1873,1521,1906,1553
2020-10-26_12-21-16_GPS.jpg,4000,6000,Vehiculo,4522,2655,4584,2705
2020-10-19_13-54-05_GPS.jpg,4000,6000,Vehiculo,4463,436,4555,502
Photo_6554397_DJI_797_jpg_7160078_0_202111316214_photo_original.jpg,3000,4000,PalletCaja,1260,1370,1281,1391
2020-10-26_11-17-08_GPS.jpg,4000,6000,Vehiculo,4223,1053,4257,1091
Photo_1080688710_DJI_70_jpg_7483741_0_2021113122918_photo_original.jpg,3000,4000,Animal,2793,1143,2855,1200
2020-10-26_12-12-28_GPS.jpg,4000,6000,Vehiculo,876,243,1028,373
2020-10-19_13-37-29_GPS.jpg,4000,6000,Piscina,162,3356,198,3397
Photo_6554149_DJI_549_jpg_8099096_0_20211139418_photo_original.jpg,3000,4000,Entrada,2133,363,2197,558
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,2130,587,2168,624
Photo_6554385_DJI_785_jpg_6556513_0_202111316050_photo_original.jpg,3000,4000,Poste,462,130,673,322
2020-10-19_12-54-59_GPS.jpg,4000,6000,Vehiculo,3127,2505,3157,2528
2020-10-19_13-37-03_GPS.jpg,4000,6000,Vehiculo,260,628,294,656
org_a461e6e689618ca9_1610537386000.jpg,3078,5472,Poste,3113,532,3252,618
2020-10-19_13-40-32_GPS.jpg,4000,6000,Piscina,5711,2860,5782,3020
2020-10-19_12-56-28_GPS.jpg,4000,6000,Vehiculo,4731,438,4763,470
org_1cd8ae8c1a546cc6_1610537242000.jpg,3078,5472,Tuberia,3688,2604,3752,2675
2020-10-19_13-55-23_GPS.jpg,4000,6000,Vehiculo,5099,2185,5183,2245
2020-10-26_12-22-30_GPS.jpg,4000,6000,Vehiculo,3638,467,3676,525
Photo_6554499_DJI_899_jpg_8450936_0_2021113173216_photo_original.jpg,3000,4000,Tuberia,2249,314,2265,453
2020-08-19_13_32_12-4820368-DJI_0563.jpg,3000,4000,Poste,3472,443,3560,520
org_b9f675744ba329fd_1610539180000.jpg,3078,5472,Cilindro,199,535,554,799
2020-10-19_13-52-10_GPS.jpg,4000,6000,Pickup,38,158,72,229
2020-10-19_13-57-02_GPS.jpg,4000,6000,Camion,2674,3167,2854,3309
Photo_6554429_DJI_829_jpg_7642470_0_2021113163552_photo_original.jpg,3000,4000,Vehiculo,492,292,575,421
2020-10-26_12-17-43_GPS.jpg,4000,6000,Vehiculo,812,1364,880,1440
2020-10-19_12-56-20_GPS.jpg,4000,6000,Vehiculo,1217,1565,1241,1581
2020-10-19_12-56-20_GPS.jpg,4000,6000,Vehiculo,1089,1631,1107,1661
2020-10-19_12-54-59_GPS.jpg,4000,6000,Vehiculo,2911,2157,2929,2188
2020-10-26_12-58-01_GPS.jpg,4000,6000,Vehiculo,4991,1996,5035,2044
2020-10-26_12-12-25_GPS.jpg,4000,6000,Vehiculo,3186,520,3238,614
2020-10-26_11-17-31_GPS.jpg,4000,6000,Camion,3831,984,3893,1028
2020-10-19_12-58-00_GPS.jpg,4000,6000,Vehiculo,1159,198,1180,223
org_46a4f66976f49a99_1610537486000.jpg,3078,5472,Tractor,588,411,1045,542
2020-10-26_12-10-36_GPS.jpg,4000,6000,Vehiculo,1534,30,1630,128
DJI_0682.JPG,3000,4000,PalletCaja,826,2729,869,2778
2020-10-19_13-29-40_GPS.jpg,4000,6000,Vehiculo,1439,3943,1487,3966
Photo_6554318_DJI_718_jpg_7374496_0_2021113145532_photo_original.jpg,3000,4000,Vehiculo,2747,430,2872,504
2020-10-19_12-54-59_GPS.jpg,4000,6000,Cilindro,1363,869,1383,892
2020-10-19_13-57-05_GPS.jpg,4000,6000,Vehiculo,2809,2216,2847,2284
2020-08-21_11_35_18-5398340-DJI_0713.jpg,3000,4000,Estructura,2948,2362,3018,2425
2020-10-26_12-52-59_GPS.jpg,4000,6000,Vehiculo,1753,2774,1791,2806
DJI_0342.JPG,3000,4000,Tuberia,2252,1692,2535,1711
2020-08-21_11_35_28-4956380-DJI_0714.jpg,3000,4000,Maquinaria,3199,1023,3278,1066
2020-10-26_12-19-17_GPS.jpg,4000,6000,Camion,3793,2358,3931,2536
2020-10-19_13-00-26_GPS.jpg,4000,6000,Vehiculo,4318,576,4363,625
2020-10-19_12-56-04_GPS.jpg,4000,6000,Pickup,4225,2984,4255,3008
2020-10-26_12-22-05_GPS.jpg,4000,6000,Camion,2276,1352,2346,1446
2020-10-19_13-57-02_GPS.jpg,4000,6000,Vehiculo,1377,2109,1473,2183
2020-10-19_13-55-23_GPS.jpg,4000,6000,Vehiculo,5080,2727,5172,2789
2020-10-19_13-08-10_GPS.jpg,4000,6000,Vehiculo,501,2733,529,2758
2020-10-19_13-49-42_GPS.jpg,4000,6000,Vehiculo,431,248,470,322
2020-10-19_13-57-08_GPS.jpg,4000,6000,Vehiculo,1736,480,1812,546
org_d904392a13955206_1610540934000.jpg,3078,5472,Vehiculo,4728,2343,4894,2495
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,1745,1013,1784,1049
org_1cd8ae8c1a546cc6_1610537242000.jpg,3078,5472,Tuberia,4329,1,4425,318
Photo_1080688667_DJI_27_jpg_6390628_0_2021113121548_photo_original.jpg,3000,4000,Tuberia,2599,1539,2679,1697
Photo_6554400_DJI_800_jpg_7591159_0_202111316236_photo_original.jpg,3000,4000,PalletCaja,3003,2493,3038,2524
2020-10-19_13-40-25_GPS.jpg,4000,6000,Vehiculo,3568,2690,3622,2739
DJI_0634.JPG,3000,4000,Escombro,2360,1514,2438,1587
2020-10-26_12-17-22_GPS.jpg,4000,6000,Vehiculo,2690,1096,2766,1200
org_8417319bbcf1fe47_1610537356000.jpg,3078,5472,Vehiculo,3075,1779,3242,1860
2020-10-26_12-13-20_GPS.jpg,4000,6000,Vehiculo,1357,1721,1421,1783
2020-10-26_11-16-08_GPS.jpg,4000,6000,Camion,2325,2904,2365,2970
2020-08-21_11_49_32-5124062-DJI_0754.jpg,3000,4000,Tuberia,1033,0,1185,194
2020-10-26_12-13-27_GPS.jpg,4000,6000,Vehiculo,710,587,788,659
Photo_6554270_DJI_670_jpg_7808802_0_2021113115138_photo_original.jpg,3000,4000,Poste,1529,578,1597,660
2020-10-19_13-52-10_GPS.jpg,4000,6000,Pickup,100,698,133,770
2020-10-26_12-20-13_GPS.jpg,4000,6000,Vehiculo,2697,620,2753,664
2020-10-26_12-10-38_GPS.jpg,4000,6000,Vehiculo,2338,2400,2456,2498
2020-10-26_12-10-36_GPS.jpg,4000,6000,Vehiculo,1504,1067,1580,1159
DJI_0682.JPG,3000,4000,Animal,3916,1506,3962,1539
2021-01-13_10_00_30-5096649-DJI_0011.jpg,3000,4000,Poste,2350,2116,2446,2198
Photo_6554150_DJI_550_jpg_8370375_0_202111395934_photo_original.jpg,3000,4000,PalletCaja,927,2075,978,2229
2020-10-19_12-54-59_GPS.jpg,4000,6000,Pickup,3990,3903,4012,3937
2020-10-26_12-13-27_GPS.jpg,4000,6000,Vehiculo,14,777,88,873
2021-01-13_14_10_14-3676499-DJI_0035.jpg,2250,4000,Tuberia,2741,1787,2871,1849
2021-01-13_09_15_34-3632040-DJI_0027.jpg,2250,4000,Basural,1387,1991,1459,2096
2020-10-19_13-32-25_GPS.jpg,4000,6000,Tuberia,2993,3008,3030,3123
2020-10-19_13-32-25_GPS.jpg,4000,6000,Vehiculo,1872,1752,1900,1781
2020-10-26_12-17-32_GPS.jpg,4000,6000,Vehiculo,2557,3708,2635,3812
Photo_6554471_DJI_871_jpg_8157035_0_2021113164046_photo_original.jpg,3000,4000,Poste,3176,724,3335,860
2020-10-26_11-33-53_GPS.jpg,4000,6000,Vehiculo,1391,3651,1433,3693
2020-10-19_12-56-36_GPS.jpg,4000,6000,Vehiculo,3193,2072,3224,2090
org_eca193101893cd40_1610537286000.jpg,3078,5472,Cilindro,1147,541,1205,669
Photo_6554128_DJI_528_jpg_7292700_0_20211139150_photo_original.jpg,3000,4000,Pickup,2742,2496,2859,2637
2020-10-26_12-17-43_GPS.jpg,4000,6000,Vehiculo,1891,1925,1965,1969
Photo_6554397_DJI_797_jpg_7160078_0_202111316214_photo_original.jpg,3000,4000,PalletCaja,1240,453,1274,485
2020-10-19_14-01-08_GPS.jpg,4000,6000,Vehiculo,5103,203,5141,251
org_2c3f6d1faaa463ff_1610541100000.jpg,3078,5472,Cilindro,4599,208,4680,301
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,2148,2310,2188,2350
2020-10-19_14-03-03_GPS.jpg,4000,6000,Vehiculo,4260,1273,4298,1323
2020-10-19_12-54-59_GPS.jpg,4000,6000,Vehiculo,2920,2340,2942,2365
2020-10-19_14-27-31_GPS.jpg,4000,6000,Vehiculo,2895,1697,2947,1721
2020-10-19_12-56-12_GPS.jpg,4000,6000,Vehiculo,5974,3023,5991,3052
2020-10-19_14-02-05_GPS.jpg,4000,6000,Vehiculo,3917,3699,3963,3745
2020-10-26_12-17-22_GPS.jpg,4000,6000,Vehiculo,5372,3858,5418,3918
2020-10-19_14-01-08_GPS.jpg,4000,6000,Vehiculo,3681,1351,3717,1411
2020-10-19_14-31-33_GPS.jpg,4000,6000,Vehiculo,3395,545,3433,591
2020-10-19_14-31-54_GPS.jpg,4000,6000,Vehiculo,4680,3127,4734,3171
2020-08-21_11_35_18-5398340-DJI_0713.jpg,3000,4000,Estructura,2997,2204,3054,2282
2020-10-19_13-00-26_GPS.jpg,4000,6000,Vehiculo,5218,1391,5248,1425
Photo_6554397_DJI_797_jpg_7160078_0_202111316214_photo_original.jpg,3000,4000,PalletCaja,1215,737,1261,777
2020-10-19_13-40-22_GPS.jpg,4000,6000,Vehiculo,63,27,114,59
Photo_6554397_DJI_797_jpg_7160078_0_202111316214_photo_original.jpg,3000,4000,PalletCaja,2390,1117,2416,1142
DJI_0308.JPG,3000,4000,PalletCaja,1612,927,1649,961
2020-10-26_12-13-23_GPS.jpg,4000,6000,Vehiculo,4683,3865,4805,3961
2020-10-26_11-16-08_GPS.jpg,4000,6000,Camion,4319,3898,4399,3998
2020-10-19_13-54-05_GPS.jpg,4000,6000,Vehiculo,513,2895,547,2953
2020-10-19_13-49-42_GPS.jpg,4000,6000,Vehiculo,411,384,482,419
Photo_6554400_DJI_800_jpg_7591159_0_202111316236_photo_original.jpg,3000,4000,PalletCaja,460,712,524,762
2020-10-19_13-28-35_GPS.jpg,4000,6000,Poste,3922,3535,3943,3567
2020-10-19_13-00-26_GPS.jpg,4000,6000,Vehiculo,4250,236,4280,270
2020-10-26_11-25-26_GPS.jpg,4000,6000,Vehiculo,5292,2647,5362,2701
2020-10-19_13-52-55_GPS.jpg,4000,6000,Vehiculo,1451,2612,1535,2670
Photo_6554393_DJI_793_jpg_6579503_0_202111316146_photo_original.jpg,3000,4000,PalletCaja,3381,2032,3441,2092
2020-08-21_11_35_34-4898847-DJI_0715.jpg,3000,4000,Camion,667,2365,854,2434
2020-10-19_12-54-59_GPS.jpg,4000,6000,Vehiculo,3931,3855,3944,3888
2020-10-19_13-51-56_GPS.jpg,4000,6000,Vehiculo,4765,1788,4853,1833
Photo_1080623972_DJI_868_jpg_7407509_0_2021113105744_photo_original.jpg,3000,4000,Camion,1641,1096,1707,1243
2020-10-19_13-08-10_GPS.jpg,4000,6000,Poste,604,1836,648,1859
2020-10-19_14-34-44_GPS.jpg,4000,6000,Vehiculo,3953,551,4007,589
2020-10-19_13-52-22_GPS.jpg,4000,6000,Vehiculo,4111,1108,4184,1180
2020-10-26_12-12-28_GPS.jpg,4000,6000,Vehiculo,2937,3199,2999,3303
2020-10-19_13-59-15_GPS.jpg,4000,6000,Vehiculo,3894,2942,3940,3006
2020-10-19_14-02-52_GPS.jpg,4000,6000,Vehiculo,2634,506,2688,542
2020-10-26_12-32-15_GPS.jpg,4000,6000,Vehiculo,1093,847,1143,891
2020-10-26_12-11-16_GPS.jpg,4000,6000,Vehiculo,-6,3775,62,3799
2020-10-19_12-56-04_GPS.jpg,4000,6000,Camion,5317,3652,5412,3725
2020-10-19_14-27-31_GPS.jpg,4000,6000,Vehiculo,3077,1547,3121,1571
2020-10-19_13-40-25_GPS.jpg,4000,6000,Tractor,5624,3589,5672,3638
2020-08-21_11_35_34-4898847-DJI_0715.jpg,3000,4000,Escombro,3343,2520,3513,2659
2020-10-19_12-56-12_GPS.jpg,4000,6000,Vehiculo,4780,1953,4808,1969
2020-10-19_13-00-26_GPS.jpg,4000,6000,Vehiculo,4695,1253,4730,1286
2020-10-19_13-55-23_GPS.jpg,4000,6000,Vehiculo,5309,2614,5391,2678
2020-10-26_11-28-54_GPS.jpg,4000,6000,Maquinaria,3551,1684,3593,1752
2020-10-19_13-55-23_GPS.jpg,4000,6000,Vehiculo,4678,453,4744,543
Photo_6554267_DJI_667_jpg_8158071_0_2021113141416_photo_original.jpg,3000,4000,Piscina,2966,1897,3116,2085
2020-08-19_13_32_18-5049000-DJI_0564.jpg,3000,4000,Vehiculo,2033,180,2079,229
2020-10-26_12-21-07_GPS.jpg,4000,6000,Camion,1290,1888,1426,2052
DJI_0313.JPG,3000,4000,PalletCaja,695,963,741,1002
2020-10-23_11_40_24-4189150-DJI_0149.jpg,2250,4000,Escombro,3590,165,3870,313
2020-08-21_10_23_14-3522655-DJI_0086.jpg,2250,4000,Escombro,3108,1634,3188,1705
org_aee1d28f7a7c5404_1610537310000.jpg,3078,5472,Poste,1298,1,1497,149
2020-10-19_12-56-04_GPS.jpg,4000,6000,Vehiculo,4707,3702,4729,3729
Photo_6554411_DJI_811_jpg_7966916_0_202111316352_photo_original.jpg,3000,4000,Animal,1080,252,1130,304
2020-10-26_11-17-31_GPS.jpg,4000,6000,Vehiculo,1408,1281,1442,1309
org_6b05575e8445fbee_1610539230000.jpg,3078,5472,MConstrucción,19,2932,170,3065
Photo_6554399_DJI_799_jpg_5565223_0_202111316228_photo_original.jpg,3000,4000,PalletCaja,2015,2054,2045,2090
2020-10-26_11-16-00_GPS.jpg,4000,6000,Camion,648,3284,714,3336
2020-10-19_13-00-26_GPS.jpg,4000,6000,Pickup,4752,3096,4789,3122
2020-10-26_11-57-00_GPS.jpg,4000,6000,Vehiculo,2014,1591,2056,1631
2020-10-19_13-29-19_GPS.jpg,4000,6000,Piscina,4997,3291,5088,3374
2020-10-19_12-54-59_GPS.jpg,4000,6000,Vehiculo,3841,2822,3858,2850
2020-10-19_13-53-54_GPS.jpg,4000,6000,Camion,2854,818,3189,902
2020-10-19_13-37-17_GPS.jpg,4000,6000,Pickup,4487,1839,4531,1869
2020-10-19_13-00-26_GPS.jpg,4000,6000,Pickup,4749,3051,4772,3083
2020-10-26_12-20-09_GPS.jpg,4000,6000,Vehiculo,1795,444,1839,488
2020-10-19_13-55-23_GPS.jpg,4000,6000,Vehiculo,5634,3608,5682,3648
2020-10-26_11-23-00_GPS.jpg,4000,6000,Camion,2214,2999,2312,3075
DJI_0511.JPG,3000,4000,Tractor,1780,759,1874,820
2020-10-26_11-17-16_GPS.jpg,4000,6000,Camion,5480,2023,5550,2127
2021-01-13_16_16_02-9725485-DJI_0720.jpg,3078,5472,Escombro,4290,2657,4412,2768
2020-08-19_13_44_34-5150322-DJI_0584.jpg,3000,4000,Escombro,761,1496,898,1628
2020-08-21_11_35_28-4956380-DJI_0714.jpg,3000,4000,Escombro,3282,726,3350,844
org_40b07b3db7f6a9a7_1610539160000.jpg,3078,5472,PalletCaja,1302,689,1357,729
2020-10-26_11-24-55_GPS.jpg,4000,6000,Vehiculo,5838,953,5886,1007
2020-10-19_13-34-48_GPS.jpg,4000,6000,Poste,5746,2833,5770,2857
org_732c9c8ef8f18751_1610539224000.jpg,3078,5472,Basural,929,1318,1307,1604
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,2138,2050,2177,2088
2020-10-26_12-21-34_GPS.jpg,4000,6000,Vehiculo,1489,1514,1521,1562
2020-10-26_11-17-16_GPS.jpg,4000,6000,Camion,5793,3015,5845,3151
2020-10-19_13-23-42_GPS.jpg,4000,6000,Poste,3074,2905,3108,2943
2020-10-26_11-11-40_GPS.jpg,4000,6000,Vehiculo,5411,688,5459,732
2020-10-26_11-25-26_GPS.jpg,4000,6000,Vehiculo,5084,2652,5134,2708
2020-10-19_12-56-20_GPS.jpg,4000,6000,Camion,2283,2657,2415,2688
org_3b882cfa4e82c6a4_1610539184000.jpg,3078,5472,Escombro,3417,524,3728,752
2020-10-19_13-27-21_GPS.jpg,4000,6000,Poste,5184,2238,5205,2247
org_b9f675744ba329fd_1610539180000.jpg,3078,5472,Vehiculo,5004,2733,5097,2896
org_f40a63b09ccab25f_1610539150000.jpg,3078,5472,Poste,996,1751,1042,1779
DJI_0634.JPG,3000,4000,Escombro,2057,1759,2174,1876
2020-10-26_12-16-15_GPS.jpg,4000,6000,Vehiculo,3860,3868,3972,3930
2020-10-23_11_07_02-4224280-DJI_0092.jpg,2250,4000,Piscina,1974,1984,2822,2244
2020-10-19_13-29-26_GPS.jpg,4000,6000,Camion,3386,1267,3460,1320
2021-01-13_09_13_42-3710134-DJI_0010.jpg,2250,4000,Tuberia,1971,718,1993,881
2020-10-19_12-54-52_GPS.jpg,4000,6000,Vehiculo,4147,283,4165,316
Photo_6554400_DJI_800_jpg_7591159_0_202111316236_photo_original.jpg,3000,4000,MConstrucción,1278,1445,1380,1519
Photo_6554401_DJI_801_jpg_9925619_0_202111316242_photo_original.jpg,3000,4000,PalletCaja,1032,2956,1075,2998
2020-10-19_12-55-58_GPS.jpg,4000,6000,Cilindro,2970,2382,2992,2407
2020-10-19_13-29-26_GPS.jpg,4000,6000,Poste,2361,3474,2379,3497
2021-01-13_09_37_10-5285193-DJI_0040.jpg,3000,4000,Vehiculo,1342,775,1424,898
org_23aad7bb4cfa95ae_1610539170000.jpg,3078,5472,Vehiculo,4447,2933,4617,2998
2020-10-19_12-56-28_GPS.jpg,4000,6000,Vehiculo,1115,1622,1138,1642
Photo_6554399_DJI_799_jpg_5565223_0_202111316228_photo_original.jpg,3000,4000,PalletCaja,3520,296,3555,336
2020-10-19_13-51-58_GPS.jpg,4000,6000,Vehiculo,1400,3788,1463,3876
2020-10-19_12-55-58_GPS.jpg,4000,6000,Vehiculo,2585,1501,2610,1525
2020-10-19_13-59-11_GPS.jpg,4000,6000,Vehiculo,1824,2533,1874,2581
Photo_6554388_DJI_788_jpg_6195331_0_202111316112_photo_original.jpg,3000,4000,PalletCaja,1176,821,1224,863
2020-10-19_13-55-23_GPS.jpg,4000,6000,Vehiculo,5181,2233,5257,2295
2020-10-19_12-56-12_GPS.jpg,4000,6000,Poste,5063,3277,5095,3302
Photo_1080688832_DJI_192_jpg_6679284_0_202111314428_photo_original.jpg,3000,4000,Animal,1140,414,1182,450
2020-10-19_13-29-26_GPS.jpg,4000,6000,Vehiculo,575,1631,593,1666
2020-10-19_13-29-19_GPS.jpg,4000,6000,Camion,1029,2677,1113,2770
2020-10-26_11-16-00_GPS.jpg,4000,6000,Camion,4825,1495,4907,1573
Photo_6554415_DJI_815_jpg_5905495_0_202111316420_photo_original.jpg,3000,4000,PalletCaja,2057,500,2097,543
Photo_6554416_DJI_816_jpg_5359590_0_202111316428_photo_original.jpg,3000,4000,PalletCaja,2371,2142,2409,2179
2020-10-19_14-03-03_GPS.jpg,4000,6000,Vehiculo,4505,135,4545,173
